Canal_8
-7.298158566204734
-23105.244329669633
-21629.71712930434
-20258.611710465037
-17694.897086159563
-14962.029272027503
-13434.405557616847
-12340.186669948342
-10297.081500944874
-7881.945789968345
-6499.590591914881
-5776.518732287193
-4347.232422433778
-2401.477209839591
-1276.185310224767
-940.7851170157568
-148.4950708998706
1245.7194313293787
2066.6301894459825
2035.3668292339419
2257.6648664441705
3117.5371507652926
3648.7835398369252
3354.901514445966
3126.347390261696
3543.318419110429
3857.6516101635907
3420.835743239404
2896.0627745631086
2979.870248587989
3155.8677449690754
2697.0654930129135
2034.4964748276846
1915.9646243866168
2032.5831167014153
1645.897468907621
965.3702885870532
739.5873729736411
856.937755832208
607.6033100198782
15.617770885917082
-255.58923816595293
-119.16780046561234
-199.28146253201612
-659.6170863696515
-915.9071173598591
-748.8154949192094
-675.9548291571003
-979.6967190034461
-1197.1469439502193
-1008.927408526408
-826.8202388813565
-998.9184018521996
-1172.457699836627
-986.5716296890032
-723.4654305501215
-775.3882181734148
-927.8022315257267
-777.4525526158791
-484.8262687021526
-458.32166671170717
-591.2169825633148
-486.87191845581253
-206.88443714984362
-130.12216572992114
-253.60028351006468
-205.86755014341492
35.35240354544848
139.163422584289
27.82210191256229
14.461551296982194
209.3779524912825
320.2585070487397
213.20075649532913
143.03698334639165
273.37105274861705
388.6230852698437
294.192559800599
188.03930576234524
254.15677297694774
360.6733721584715
299.59588387856246
168.77619097143034
192.82150283673622
289.59091393820813
246.47982322638086
114.1563065294236
102.35338621680502
184.94957963258457
166.05475116937188
41.11218085404923
7.277076531705667
79.85448538518256
83.16080682232152
-19.945475711118107
-67.47526044773215
0.9325614912445364
28.686147375507957
-54.18436354012164
-114.93213529203686
-58.2910522759855
-10.499558016834257
-70.6397366735358
-132.9617614250043
-88.78699938048105
-28.417749872590576
-60.11374731610486
-121.10658909671756
-90.365006829815
-19.677662486296292
-32.62221141412082
-92.4875300796887
-80.72342924572081
-13.236158836244224
-9.582668823638993
-60.13294181106737
-62.087097761419486
-5.455593302645876
15.02640214503441
-32.737397341364
-40.44484624847967
6.171891829852952
31.23525007135786
-0.5373159156006333
-16.39287030795873
19.577121416445948
52.21765420250543
24.07856804633913
-3.014052831175274
13.253085020031724
46.83197443894799
27.63736458052129
-13.966913831767297
-2.9209459796386312
28.803508050895697
26.219651481514827
-10.84869392798394
-9.059177664580467
22.70306394583735
26.460284160533348
1.5719592999295182
0.5214409953398125
25.870436370992472
30.25951823428583
2.777544000268925
-9.459778064569775
17.029103889856348
24.93433072133528
3.798195462461443
-12.35964833059749
0.4533626760844367
19.85498791238395
2.4250176267217878
-13.67387894758371
-3.402095261465517
7.73954833167212
-2.5423348738471816
-21.032102626006562
-11.791655434277995
-0.7645186646508311
-6.923751589464431
-22.712884803082424
-22.108918669813583
-4.3088947468399335
-4.386732119254903
-17.598447291620925
-11.585390608069057
5.490924333337053
11.69014599860704
1.7248098924030453
-1.8293129508938986
11.616485861145808
19.29743416545257
10.164964103947174
-1.068580881589499
9.312581169969247
